1
200

200
0.0304323
0.132971
0.914249	0.381742
0.505202	0.287242
0.722121	0.521604
0.839975	0.392543
0.332828	0.880529
0.0242263	0.318434
0.194179	0.770196
0.488465	0.903476
0.0872721	0.466026
0.268005	0.229015
0.527461	0.221818
0.582696	0.819295
0.877317	0.953189
0.297823	0.315956
0.697283	0.135501
0.547891	0.128714
0.622804	0.63342
0.898114	0.632592
0.658177	0.199931
0.472783	0.512509
0.23211	0.313818
0.267691	0.389152
0.657478	0.387646
0.58451	0.945446
0.125478	0.0146762
0.733752	0.327512
0.0853393	0.578196
0.565716	0.310811
0.755512	0.108854
0.842685	0.251706
0.506254	0.809219
0.725663	0.455329
0.374592	0.946652
0.660563	0.819339
0.344639	0.143817
0.541653	0.74935
0.227456	0.453056
0.764566	0.583857
0.19494	0.883549
0.131034	0.265537
0.707441	0.0330432
0.797142	0.511963
0.167832	0.0840039
0.0127198	0.662878
0.446067	0.828518
0.477792	0.668649
0.00422993	0.0485229
0.506062	0.576624
0.243339	0.84527
0.290164	0.924574
0.872852	0.819733
0.532013	0.982977
0.967205	0.440254
0.945217	0.841136
0.372701	0.578807
0.970738	0.504237
0.584248	0.446464
0.333075	0.998216
0.258067	0.631583
0.327035	0.627779
0.760571	0.748195
0.961207	0.969697
0.915019	0.762906
0.887934	0.209908
0.832028	0.997442
0.824115	0.627632
0.978639	0.252396
0.545006	0.879881
0.575467	0.0567358
0.910543	0.131285
0.393854	0.509891
0.124281	0.130076
0.653904	0.70024
0.799845	0.446362
0.966306	0.615778
0.452703	0.078317
0.410642	0.393136
0.294997	0.812042
0.267349	0.0077536
0.418852	0.274145
0.332984	0.25179
0.334514	0.388334
0.154315	0.820084
0.701292	0.771019
0.586796	0.20034
0.414614	0.0117851
0.797523	0.185388
0.877205	0.315961
0.0807235	0.0601477
0.546423	0.503308
0.659179	0.451264
0.151128	0.44564
0.160434	0.954956
0.692785	0.882444
0.466533	0.975245
0.196257	0.514774
0.0213608	0.57381
0.421552	0.902189
0.86897	0.695467
0.0485546	0.246109
0.415687	0.141392
0.506499	0.436225
0.538678	0.63326
0.706264	0.619533
0.375026	0.69764
0.108986	0.752926
0.458298	0.216318
0.412327	0.760024
0.809234	0.33225
0.252428	0.562814
0.203004	0.0264244
0.930335	0.559463
0.764817	0.00842441
0.451651	0.337714
0.162409	0.333318
0.378034	0.832453
0.288159	0.167327
0.718369	0.685045
0.486394	0.148153
0.212735	0.153634
0.661179	0.076929
0.791778	0.924675
0.775161	0.26489
0.0466118	0.880239
0.0808457	0.656019
0.508893	0.372362
0.844527	0.563556
0.656142	0.32597
0.745458	0.389335
0.314974	0.539769
0.0826033	0.950482
0.24706	0.0952379
0.798482	0.813208
0.622173	0.0109212
0.981919	0.362322
0.948417	0.698054
0.919498	0.0215049
0.143932	0.633771
0.0486379	0.726729
0.666479	0.57006
0.786582	0.679656
0.664256	0.959721
0.0899449	0.194529
0.731685	0.19869
0.413338	0.650215
0.582349	0.377175
0.961803	0.0940143
0.37482	0.0691862
0.20409	0.251622
0.121011	0.887735
0.285765	0.478702
0.840718	0.142088
0.0128602	0.169086
0.873492	0.0651001
0.88557	0.447398
0.698723	0.265002
0.615514	0.131095
0.340496	0.764528
0.0868749	0.320842
0.0798784	0.815336
0.573334	0.687603
0.749564	0.849715
0.301429	0.69783
0.728627	0.944237
0.153489	0.702095
0.836568	0.88179
0.129398	0.528385
0.196584	0.388624
0.622775	0.887647
0.0322757	0.98817
0.370336	0.324773
0.252195	0.751004
0.350727	0.455645
0.473459	0.734006
0.101658	0.388266
0.185615	0.58878
0.381723	0.209187
0.616463	0.266829
0.63081	0.516265
0.0494663	0.118269
0.307163	0.0735674
0.216685	0.682306
0.912483	0.897668
0.951902	0.189848
0.991408	0.755122
0.61741	0.756305
0.440127	0.584366
0.804815	0.0728248
0.882564	0.508305
0.436871	0.451402
0.164942	0.19635
0.990166	0.912502
0.509532	0.053972
0.581642	0.568842
0.0335971	0.413886
0.83539	0.752418
0.0392757	0.504009
0.229323	0.944565
0.00568789	0.817494
0.935087	0.295302
//###########################


