300

200
0.0269215
0.132971
0.377792	0.768156
0.500846	0.746493
0.0453825	0.455904
0.864881	0.971314
0.550704	0.222987
0.967608	0.450126
0.00948966	0.0868053
0.587756	0.102209
0.446314	0.866395
0.0808495	0.0389985
0.727136	0.541771
0.820497	0.571549
0.981983	0.274754
0.408258	0.392649
0.916832	0.118719
0.190156	0.803249
0.819956	0.769619
0.716217	0.102008
0.832961	0.455929
0.150259	0.293214
0.910466	0.313343
0.735168	0.338322
0.80914	0.333599
0.782455	0.905165
0.332711	0.202361
0.518942	0.917661
0.867792	0.796354
0.227373	0.692716
0.224844	0.419043
0.690416	0.212746
0.492392	0.176742
0.241669	0.967644
0.523533	0.593951
0.058958	0.7583
0.678031	0.271867
0.438863	0.439006
0.839743	0.515461
0.832928	0.146851
0.676749	0.689795
0.779	0.100968
0.735063	0.44127
0.944919	0.850799
0.681399	0.810435
0.637997	0.43195
0.016815	0.934261
0.0617353	0.347675
0.885922	0.54335
0.30447	0.423945
0.856356	0.40244
0.350173	0.499737
0.0808278	0.538072
0.131297	0.138935
0.284834	0.323262
0.157856	0.212414
0.987064	0.645993
0.23782	0.16444
0.270563	0.498038
0.948487	0.748368
0.390681	0.638804
0.454487	0.287664
0.963345	0.169041
0.106749	0.19326
0.23409	0.857899
0.270394	0.0134161
0.572332	0.322949
0.47287	0.0468477
0.473072	0.955969
0.780067	0.506742
0.292476	0.0696329
0.625739	0.549978
0.639946	0.77047
0.57405	0.411271
0.979932	0.591927
0.278727	0.772245
0.416025	0.570703
0.836302	0.234335
0.103858	0.803092
0.8941	0.634461
0.382595	0.24072
0.697832	0.597226
0.387206	0.168884
0.514383	0.824976
0.233003	0.276144
0.15794	0.548951
0.0193929	0.874772
0.633124	0.352888
0.571412	0.835745
0.75924	0.960917
0.419478	0.498793
0.219292	0.0425136
0.177081	0.498292
0.588475	0.0324113
0.375838	0.34758
0.935297	0.991754
0.638533	0.168039
0.226649	0.748053
0.782603	0.00949125
0.584388	0.510036
0.753026	0.149297
0.574027	0.911581
