200

200
0.030385
0.132971
0.167737	0.131019
0.136445	0.397782
0.58392	0.57067
0.0257496	0.724771
0.63366	0.266102
0.64768	0.564427
0.546581	0.730626
0.857916	0.195554
0.357707	0.255168
0.438829	0.774626
0.820074	0.882059
0.0652475	0.827317
0.479857	0.318552
0.624822	0.835668
0.983073	0.215569
0.47088	0.00944572
0.889632	0.778566
0.753742	0.659541
0.706526	0.949709
0.0710643	0.465049
0.695954	0.0245049
0.499109	0.921131
0.305446	0.0894311
0.0362446	0.359237
0.215561	0.642277
0.98625	0.0243199
0.877514	0.859839
0.297607	0.299585
0.942062	0.745853
0.24671	0.25465
0.0205018	0.425175
0.148315	0.793112
0.369404	0.653921
0.193269	0.470376
0.767632	0.535287
0.385622	0.82543
0.137069	0.952799
0.118738	0.717098
0.233959	0.189238
0.317192	0.455876
0.196119	0.371831
0.750149	0.80807
0.738071	0.37832
0.421802	0.116653
0.517575	0.203661
0.574427	0.796874
0.858917	0.256696
0.455237	0.441236
0.26561	0.69447
0.879291	0.379798
0.268475	0.759343
0.822591	0.138168
0.703818	0.464294
0.258833	0.412335
0.234608	0.913953
0.247207	0.503726
0.666529	0.0925312
0.961531	0.617694
0.997092	0.539613
0.0618542	0.548029
0.786874	0.241674
0.590914	0.0951151
0.959528	0.158263
0.740938	0.186127
0.315408	0.568712
0.322011	0.391799
0.648574	0.492028
0.897429	0.584902
0.858483	0.702386
0.421288	0.271655
0.796618	0.41614
0.509645	0.561757
0.0892205	0.604274
0.82263	0.996563
0.159713	0.0455858
0.535549	0.0239061
0.529275	0.62705
0.210077	0.080521
0.295971	0.955826
0.61367	0.745285
0.460247	0.518701
0.168426	0.285605
0.930257	0.435109
0.886793	0.138911
0.855531	0.46467
0.482515	0.85745
0.0607637	0.0486184
0.997665	0.947723
0.475607	0.704343
0.230512	0.813717
0.326233	0.839309
0.0212557	0.264623
0.0750043	0.966437
0.645183	0.38479
0.217488	0.020034
0.719798	0.875461
0.949258	0.814593
0.177942	0.889446
0.387748	0.199273
0.433084	0.951748
0.866364	0.317818
0.157494	0.54693
0.336601	0.16571
0.579708	0.927799
0.906747	0.0661506
0.405222	0.00973702
0.959658	0.893012
0.799437	0.721532
0.24033	0.564565
0.108134	0.252251
0.96636	0.385804
0.681578	0.220932
0.944131	0.279844
0.68774	0.659167
0.435439	0.642343
0.0431962	0.142482
0.409252	0.720196
0.0137686	0.862006
0.734327	0.733688
0.6009	0.155329
0.368103	0.0833204
0.578512	0.678808
0.229061	0.3191
0.541072	0.139526
0.33304	0.902661
0.933705	0.531346
0.448856	0.192618
0.756187	0.0391179
0.631732	0.631501
0.756924	0.310871
0.126399	0.85079
0.531412	0.422739
0.413838	0.382529
0.844071	0.0604951
0.383958	0.32057
0.883781	0.952062
0.467426	0.071423
0.0952743	0.904827
0.587083	0.308037
0.182178	0.226344
0.372268	0.43014
0.693612	0.303624
0.836078	0.58887
0.269785	0.864145
0.725275	0.126168
0.483625	0.256977
0.942527	0.977051
0.343212	0.0202345
0.963573	0.0880609
0.803744	0.351865
0.636762	0.957884
0.512442	0.786067
0.167711	0.679938
0.560379	0.86924
0.900961	0.654742
0.684021	0.78794
0.815538	0.650291
0.338155	0.718715
0.764931	0.929468
0.972294	0.692717
0.282325	0.0211489
0.550715	0.361158
0.835268	0.527868
0.739558	0.598099
0.203317	0.744499
0.347157	0.509983
0.448736	0.581552
0.101072	0.118953
0.555106	0.254876
0.368328	0.95242
0.131851	0.475248
0.587148	0.451359
0.545439	0.50659
0.284609	0.634829
0.118217	0.185288
0.925317	0.33837
0.4185	0.877357
0.0146429	0.789023
0.339536	0.779506
0.0874342	0.769685
0.0548146	0.669475
0.671186	0.155863
0.276137	0.14515
0.101253	0.330406
0.478748	0.138603
0.634479	0.023242
0.664174	0.902655
0.812712	0.785525
0.301632	0.218019
0.912225	0.225944
0.475313	0.382129
0.409615	0.484901
0.058161	0.205113
0.771791	0.472488
0.985044	0.325654
0.980258	0.475819
0.197024	0.962767
0.0224298	0.603471
0.705801	0.544556
0.390367	0.555186
//###########################


